date_unix,main_temp,main_pressure,main_humidity,main_temp_min,main_temp_max,wind_speed,wind_deg,weather_main,weather_description,clouds
1424544619,271.495,1036.26,52,271.495,271.495,2.92,191.005,Clouds,overcast clouds,92
1424548265,273.452,1033.4,77,273.452,273.452,2.11,200.501,Clouds,overcast clouds,92
1424551729,273.452,1033.4,77,273.452,273.452,2.11,200.501,Clouds,overcast clouds,92
1424555305,273.452,1033.4,77,273.452,273.452,2.11,200.501,Clouds,overcast clouds,92
1424558963,274.698,1031.6,99,274.698,274.698,1.42,201,Rain,light rain,92
1424562614,274.698,1031.6,99,274.698,274.698,1.42,201,Rain,light rain,92
1424566116,274.698,1031.6,99,274.698,274.698,1.42,201,Rain,light rain,92
1424569701,275.184,1030.71,100,275.184,275.184,0.96,278.001,Rain,moderate rain,100
1424573316,275.184,1030.71,100,275.184,275.184,0.96,278.001,Rain,moderate rain,100
1424576895,275.184,1030.71,100,275.184,275.184,0.96,278.001,Rain,moderate rain,100
1424580482,275.431,1029.64,98,275.431,275.431,1.07,253,Rain,moderate rain,92
1424584084,275.431,1029.64,98,275.431,275.431,1.07,253,Rain,moderate rain,92
1424587670,275.431,1029.64,98,275.431,275.431,1.07,253,Rain,moderate rain,92
1424591298,276.606,1028.54,96,276.606,276.606,1.82,203,Rain,moderate rain,92
1424594907,276.606,1028.54,96,276.606,276.606,1.82,203,Rain,moderate rain,92
1424598547,276.606,1028.54,96,276.606,276.606,1.82,203,Rain,moderate rain,92
1424602106,279.286,1028.46,97,279.286,279.286,2.5,219.002,Rain,light rain,92
1424605724,279.286,1028.46,97,279.286,279.286,2.5,219.002,Rain,light rain,92
1424609355,279.286,1028.46,97,279.286,279.286,2.5,219.002,Rain,light rain,92
1424613061,281.085,1029.55,95,281.085,281.085,2.1,235,Clouds,overcast clouds,88
1424620106,281.086,1029.02,98,281.086,281.086,2.97,224.503,Rain,light rain,92
1424623756,285.333,1027.6,84,285.333,285.333,2.66,236.502,Clouds,broken clouds,64
1424630951,285.399,1028.43,80,285.399,285.399,2.16,242.509,Clouds,few clouds,12
1424634558,286.78,1027.27,74,286.78,286.78,1.56,243.503,Clouds,few clouds,12
1424638142,286.78,1027.27,74,286.78,286.78,1.56,243.503,Clouds,few clouds,12
1424641772,286.78,1027.27,74,286.78,286.78,1.56,243.503,Clouds,few clouds,12
1424645338,278.633,1028.46,89,278.633,278.633,0.31,228.007,Clouds,broken clouds,76
1424648965,278.633,1028.46,89,278.633,278.633,0.31,228.007,Clouds,broken clouds,76
1424652522,278.633,1028.46,89,278.633,278.633,0.31,228.007,Clouds,broken clouds,76
1424656113,278.754,1029.01,90,278.754,278.754,2.01,48.501,Clouds,broken clouds,80
1424659708,278.754,1029.01,90,278.754,278.754,2.01,48.501,Clouds,broken clouds,80
1424663305,278.754,1029.01,90,278.754,278.754,2.01,48.501,Rain,light rain,80
1424666881,278.924,1029.94,95,278.924,278.924,3.17,20.0022,Clouds,overcast clouds,92
1424670487,278.924,1029.94,95,278.924,278.924,3.17,20.0022,Clouds,overcast clouds,92
1424674077,278.924,1029.94,95,278.924,278.924,3.17,20.0022,Clouds,overcast clouds,92
1424677690,275.061,1030.56,92,275.061,275.061,3.86,3.0011,Rain,light rain,92
1424681301,275.061,1030.56,92,275.061,275.061,3.86,3.0011,Rain,light rain,92
1424684904,275.061,1030.56,92,275.061,275.061,3.86,3.0011,Rain,light rain,92
1424688507,272.707,1032.17,89,272.707,272.707,4.02,358.502,Clouds,overcast clouds,92
1424692127,272.707,1032.17,89,272.707,272.707,4.02,358.502,Clouds,overcast clouds,92
1424695721,272.707,1032.17,89,272.707,272.707,4.02,358.502,Clouds,overcast clouds,92
1424699324,273.494,1035.01,63,273.494,273.494,3.8,1.50122,Clouds,overcast clouds,92
1424706558,271.784,1034.42,72,271.784,271.784,4.45,0,Clouds,overcast clouds,92
1424710164,272.952,1033.7,50,272.952,272.952,4.16,358.001,Clear,Sky is Clear,0
1424713767,275.301,1034.04,51,275.301,275.301,3.86,358.001,Clouds,few clouds,12
1424717320,275.301,1034.04,51,275.301,275.301,3.86,358.001,Clouds,few clouds,12
1424720962,274.848,1033.18,43,274.848,274.848,3.87,352.507,Clear,Sky is Clear,0
1424724525,274.848,1033.18,43,274.848,274.848,3.87,352.507,Clear,Sky is Clear,0
1424728152,274.848,1033.18,43,274.848,274.848,3.87,352.507,Clear,Sky is Clear,0
1424731758,270.789,1034.73,42,270.789,270.789,3.76,1.50113,Clear,Sky is Clear,0
1424735412,270.789,1034.73,42,270.789,270.789,3.76,1.50113,Clear,Sky is Clear,0
1424738915,270.789,1034.73,42,270.789,270.789,3.76,1.50113,Clear,Sky is Clear,0
1424742495,266.963,1036.83,43,266.963,266.963,3.32,4.50656,Clear,Sky is Clear,0
1424746139,266.963,1036.83,43,266.963,266.963,3.32,4.50656,Clear,Sky is Clear,0
1424749698,266.963,1036.83,43,266.963,266.963,3.32,4.50656,Clear,Sky is Clear,0
1424753295,263.834,1036.15,50,263.834,263.834,2.86,18.5007,Clear,Sky is Clear,0
1424756910,263.834,1036.15,50,263.834,263.834,2.86,18.5007,Clear,Sky is Clear,0
1424760499,263.834,1036.15,50,263.834,263.834,2.86,18.5007,Clear,Sky is Clear,0
1424764092,261.409,1034.7,60,261.409,261.409,2.4,37.004,Clear,Sky is Clear,0
1424767711,261.409,1034.7,60,261.409,261.409,2.4,37.004,Clear,Sky is Clear,0
1424771283,261.409,1034.7,60,261.409,261.409,2.4,37.004,Clear,Sky is Clear,0
1424774906,257.926,1035.1,62,257.926,257.926,1.03,353.004,Clouds,few clouds,12
1424778512,257.926,1035.1,62,257.926,257.926,1.03,353.004,Clouds,few clouds,12
1424785762,265.614,1033.09,48,265.614,265.614,1.26,359.502,Clouds,broken clouds,64
1424789432,266.19,1032.79,50,266.19,266.19,1.45,61.0006,Clouds,overcast clouds,88
1424817980,269.3,1021.54,64,269.3,269.3,2.23,198.002,Clouds,scattered clouds,44
1424821471,269.3,1021.54,64,269.3,269.3,2.23,198.002,Clouds,scattered clouds,44
1424828509,266.66,1019.98,78,266.66,266.66,2.35,224.001,Clear,Sky is Clear,0
1424832492,266.66,1019.98,78,266.66,266.66,2.35,224.001,Clear,Sky is Clear,0
1424835654,266.66,1019.98,78,266.66,266.66,2.35,224.001,Clear,Sky is Clear,0
1424890156,278.654,1022.13,42,278.654,278.654,1.52,287,Clear,sky is clear,8
1424893705,279.336,1020.96,41,279.336,279.336,1.53,234.004,Clouds,scattered clouds,32
1424897292,279.336,1020.96,41,279.336,279.336,1.53,234.004,Clouds,scattered clouds,32
1424900889,279.336,1020.96,41,279.336,279.336,1.53,234.004,Clouds,scattered clouds,32
1424908109,273.897,1021.92,66,273.897,273.897,1.37,149.003,Clouds,overcast clouds,88
1424911678,273.897,1021.92,66,273.897,273.897,1.37,149.003,Clouds,overcast clouds,88
1424915272,272.545,1022.1,67,272.545,272.545,2.28,130.501,Clouds,overcast clouds,88
1424918939,272.545,1022.1,67,272.545,272.545,2.28,130.501,Clouds,overcast clouds,88
1424922522,272.545,1022.1,67,272.545,272.545,2.28,130.501,Clouds,overcast clouds,88
1424926053,271.91,1021.61,76,271.91,271.91,2.12,132.504,Clouds,overcast clouds,92
1424929630,271.91,1021.61,76,271.91,271.91,2.12,132.504,Clouds,overcast clouds,92
1424933249,271.91,1021.61,76,271.91,271.91,2.12,132.504,Clouds,overcast clouds,92
1424936849,271.282,1020.23,86,271.282,271.282,1.16,64.5049,Clouds,overcast clouds,92
1424940452,271.282,1020.23,86,271.282,271.282,1.16,64.5049,Clouds,overcast clouds,92
1424944065,271.282,1020.23,86,271.282,271.282,1.16,64.5049,Clouds,overcast clouds,92
1424947681,271.021,1020.8,91,271.021,271.021,1.97,19.5125,Clouds,overcast clouds,92
1424951284,271.021,1020.8,91,271.021,271.021,1.97,19.5125,Clouds,overcast clouds,92
1424954867,271.021,1020.8,91,271.021,271.021,1.97,19.5125,Clouds,overcast clouds,92
1424958536,272.963,1021.36,76,272.963,272.963,2.9,21.5038,Clouds,overcast clouds,92
1424962277,272.772,1019.45,85,272.772,272.772,3.35,30.5008,Clouds,overcast clouds,92
1424965774,272.963,1021.36,76,272.963,272.963,2.9,21.5038,Clouds,overcast clouds,92
1424973067,273.964,1020.42,71,273.964,273.964,3.02,20.501,Clouds,overcast clouds,92
1424980238,274.615,1021.98,70,274.615,274.615,2.61,16.0001,Clouds,broken clouds,80
1424983775,274.615,1021.98,70,274.615,274.615,2.61,16.0001,Clouds,broken clouds,80
1424987388,274.615,1021.98,70,274.615,274.615,2.61,16.0001,Clouds,broken clouds,80
1424991030,271.2,1024.72,84,271.2,271.2,1.77,37.0031,Clear,Sky is Clear,0
1424994743,271.2,1024.72,84,271.2,271.2,1.77,37.0031,Clear,Sky is Clear,0
1424998290,271.2,1024.72,84,271.2,271.2,1.77,37.0031,Clear,Sky is Clear,0
1425001860,265.822,1026.59,84,265.822,265.822,1.07,69.0002,Clouds,few clouds,12
1425005529,265.822,1026.59,84,265.822,265.822,1.07,69.0002,Clouds,few clouds,12
1425009129,265.822,1026.59,84,265.822,265.822,1.07,69.0002,Clouds,few clouds,12
1425012670,263.867,1027.93,76,263.867,263.867,1.01,106.001,Clouds,scattered clouds,32
1425016259,263.867,1027.93,76,263.867,263.867,1.01,106.001,Clouds,scattered clouds,32
1425019866,263.867,1027.93,76,263.867,263.867,1.01,106.001,Clouds,scattered clouds,32
1425023535,262.403,1029.09,67,262.403,262.403,0.95,271.001,Clouds,few clouds,24
1425027075,262.403,1029.09,67,262.403,262.403,0.95,271.001,Clouds,few clouds,24
1425030678,262.403,1029.09,67,262.403,262.403,0.95,271.001,Clouds,few clouds,24
1425034258,265.469,1032.06,77,265.469,265.469,1.06,344.513,Clouds,overcast clouds,88
1425037906,265.469,1032.06,77,265.469,265.469,1.06,344.513,Clouds,overcast clouds,88
1425041507,265.469,1032.06,77,265.469,265.469,1.06,344.513,Clouds,overcast clouds,88
1425055956,274.269,1036.06,58,274.269,274.269,2.21,356.503,Clouds,broken clouds,76
1425059545,273.336,1037.03,59,273.336,273.336,2.47,9.00107,Clouds,broken clouds,56
1425063156,273.336,1037.03,59,273.336,273.336,2.47,9.00107,Clouds,broken clouds,56
1425066788,274.892,1038.23,55,274.892,274.892,1.61,1.00098,Clear,sky is clear,8
1425070320,274.892,1038.23,55,274.892,274.892,1.61,1.00098,Clear,sky is clear,8
1425073879,274.892,1038.23,55,274.892,274.892,1.61,1.00098,Clear,sky is clear,8
1425077480,270.241,1040.16,64,270.241,270.241,1.96,34.5001,Clouds,scattered clouds,36
1425080955,270.241,1040.16,64,270.241,270.241,1.96,34.5001,Clouds,scattered clouds,36
1425084499,270.241,1040.16,64,270.241,270.241,1.96,34.5001,Clouds,scattered clouds,36
1425088100,269.172,1042.93,66,269.172,269.172,2.37,39.0036,Clouds,broken clouds,76
1425091731,269.172,1042.93,66,269.172,269.172,2.37,39.0036,Clouds,broken clouds,76
1425095271,269.172,1042.93,66,269.172,269.172,2.37,39.0036,Clouds,broken clouds,76
1425098901,267.977,1045.28,60,267.977,267.977,2.86,15.5007,Clouds,scattered clouds,48
1425102443,267.977,1045.28,60,267.977,267.977,2.86,15.5007,Clouds,scattered clouds,48
1425106058,267.977,1045.28,60,267.977,267.977,2.86,15.5007,Clouds,scattered clouds,48
1425109673,265.204,1047.54,60,265.204,265.204,2.63,13.503,Clear,Sky is Clear,0
1425113290,265.204,1047.54,60,265.204,265.204,2.63,13.503,Clear,Sky is Clear,0
1425116868,265.204,1047.54,60,265.204,265.204,2.63,13.503,Clear,Sky is Clear,0
1425120478,263.236,1050.02,64,263.236,263.236,2.41,6.50061,Clear,Sky is Clear,0
1425124071,263.236,1050.02,64,263.236,263.236,2.41,6.50061,Clear,Sky is Clear,0
1425127667,263.236,1050.02,64,263.236,263.236,2.41,6.50061,Clear,Sky is Clear,0
1425131328,268.663,1051.58,50,268.663,268.663,2.06,20.5019,Clouds,scattered clouds,48
1425138564,268.663,1051.58,50,268.663,268.663,2.06,20.5019,Clouds,scattered clouds,48
1425142171,271.77,1050.42,46,271.77,271.77,1.62,32.0016,Clouds,broken clouds,80
1425149338,271.77,1050.42,46,271.77,271.77,1.62,32.0016,Clouds,broken clouds,80
1425153213,272.845,1048.58,48,272.845,272.845,1.6,41.0025,Clouds,scattered clouds,48
1425156535,272.845,1048.58,48,272.845,272.845,1.6,41.0025,Clouds,scattered clouds,48
1425160094,272.845,1048.58,48,272.845,272.845,1.6,41.0025,Clouds,scattered clouds,48
1425163715,268.993,1048.55,60,268.993,268.993,1.31,59.0016,Clear,Sky is Clear,0
1425167342,268.993,1048.55,60,268.993,268.993,1.31,59.0016,Clear,Sky is Clear,0
1425170892,268.993,1048.55,60,268.993,268.993,1.31,59.0016,Clear,Sky is Clear,0
1425174486,265.216,1048.01,70,265.216,265.216,2.06,96.0022,Clear,Sky is Clear,0
1425178116,265.216,1048.01,70,265.216,265.216,2.06,96.0022,Clear,Sky is Clear,0
1425181686,265.216,1048.01,70,265.216,265.216,2.06,96.0022,Clear,Sky is Clear,0
1425185295,262.721,1047.17,79,262.721,262.721,1.1,130.005,Clear,Sky is Clear,0
1425188902,262.721,1047.17,79,262.721,262.721,1.1,130.005,Clear,Sky is Clear,0
1425192497,262.721,1047.17,79,262.721,262.721,1.1,130.005,Clear,Sky is Clear,0
1425196144,262.934,1045.51,77,262.934,262.934,0.86,89.0017,Clouds,broken clouds,56
1425235794,271.444,1041.05,99,271.444,271.444,1.61,157,Clouds,overcast clouds,92
1425239384,272.892,1037.17,99,272.892,272.892,1.62,182.505,Clouds,overcast clouds,92
1425243039,272.892,1037.17,99,272.892,272.892,1.62,182.505,Clouds,overcast clouds,92
1425246527,272.892,1037.17,99,272.892,272.892,1.62,182.505,Clouds,overcast clouds,92
1425250111,272.943,1034.44,96,272.943,272.943,1.95,205.503,Clouds,overcast clouds,88
1425253748,272.943,1034.44,96,272.943,272.943,1.95,205.503,Clouds,overcast clouds,88
1425257300,272.943,1034.44,96,272.943,272.943,1.95,205.503,Clouds,overcast clouds,88
1425260910,273.066,1032.67,98,273.066,273.066,2.57,225.001,Clouds,broken clouds,56
1425264533,273.066,1032.67,98,273.066,273.066,2.57,225.001,Clouds,broken clouds,56
1425268128,273.066,1032.67,98,273.066,273.066,2.57,225.001,Clouds,broken clouds,56
1425271697,273.773,1029.7,95,273.773,273.773,2.97,227.502,Clouds,few clouds,12
1425275329,273.773,1029.7,95,273.773,273.773,2.97,227.502,Clouds,few clouds,12
1425278893,273.773,1029.7,95,273.773,273.773,2.97,227.502,Clouds,few clouds,12
1425282532,275.483,1027.63,95,275.483,275.483,3.11,230.503,Clouds,broken clouds,76
1425286118,275.483,1027.63,95,275.483,275.483,3.11,230.503,Clouds,broken clouds,76
1425289733,275.483,1027.63,95,275.483,275.483,3.11,230.503,Clouds,broken clouds,76
1425293345,277.075,1028.49,93,277.075,277.075,2.96,257.501,Clouds,few clouds,24
1425296962,277.075,1028.49,93,277.075,277.075,2.96,257.501,Clouds,few clouds,24
1425300538,277.075,1028.49,93,277.075,277.075,2.96,257.501,Clouds,few clouds,24
1425304163,281.372,1032.57,85,281.372,281.372,2.62,1.0007,Clear,Sky is Clear,0
1425307838,282.371,1031.86,86,282.371,282.371,2.37,350.505,Clouds,few clouds,12
1425311422,281.372,1032.57,85,281.372,281.372,2.62,1.0007,Clear,Sky is Clear,0
1425318659,283.345,1032.54,54,283.345,283.345,3.27,341.001,Clear,sky is clear,8
1425322207,283.345,1032.54,54,283.345,283.345,3.27,341.001,Clear,sky is clear,8
1425326035,283.341,1032.21,37,283.341,283.341,2.96,340.002,Clear,Sky is Clear,0
1425329354,283.341,1032.21,37,283.341,283.341,2.96,340.002,Clear,Sky is Clear,0
1425332977,283.341,1032.21,37,283.341,283.341,2.96,340.002,Clear,Sky is Clear,0
1425336607,276.007,1034.8,46,276.007,276.007,3.21,13.0008,Clear,Sky is Clear,0
1425340203,276.007,1034.8,46,276.007,276.007,3.21,13.0008,Clear,Sky is Clear,0
1425343696,276.007,1034.8,46,276.007,276.007,3.21,13.0008,Clear,Sky is Clear,0
1425347296,272.287,1036.89,58,272.287,272.287,2.96,15.5043,Clear,Sky is Clear,0
1425350925,272.287,1036.89,58,272.287,272.287,2.96,15.5043,Clear,Sky is Clear,0
1425354490,272.287,1036.89,58,272.287,272.287,2.96,15.5043,Clear,Sky is Clear,0
1425358094,269.396,1037.41,65,269.396,269.396,2.22,24.5002,Clear,Sky is Clear,0
1425361680,269.396,1037.41,65,269.396,269.396,2.22,24.5002,Clear,Sky is Clear,0
1425365291,269.396,1037.41,65,269.396,269.396,2.22,24.5002,Clear,Sky is Clear,0
1425368895,266.861,1037.2,78,266.861,266.861,1.41,43.0107,Clouds,few clouds,20
1425372535,266.861,1037.2,78,266.861,266.861,1.41,43.0107,Clouds,few clouds,20
1425376080,266.861,1037.2,78,266.861,266.861,1.41,43.0107,Clouds,few clouds,20
1425379706,264.827,1037.8,76,264.827,264.827,1.11,34.0012,Clouds,few clouds,20
1425383353,264.827,1037.8,76,264.827,264.827,1.11,34.0012,Clouds,few clouds,20
1425386911,264.827,1037.8,76,264.827,264.827,1.11,34.0012,Clouds,few clouds,20
1425397918,273.128,1037.99,63,273.128,273.128,1.54,128.002,Clouds,overcast clouds,92
1425401469,274.255,1034.66,68,274.255,274.255,2.26,160.003,Clouds,overcast clouds,100
1425412299,277.093,1029.24,71,277.093,277.093,3.31,193.004,Clouds,overcast clouds,92
1425415758,277.093,1029.24,71,277.093,277.093,3.31,193.004,Clouds,overcast clouds,92
1425419395,277.093,1029.24,71,277.093,277.093,3.31,193.004,Clouds,overcast clouds,92
1425426566,278.554,1026.71,82,278.554,278.554,4.07,205.5,Clouds,overcast clouds,88
1425430139,278.554,1026.71,82,278.554,278.554,4.07,205.5,Clouds,overcast clouds,88
1425433716,281.335,1023.99,90,281.335,281.335,5.2,216.505,Clouds,overcast clouds,92
1425437333,281.335,1023.99,90,281.335,281.335,5.2,216.505,Clouds,overcast clouds,92
1425440979,281.335,1023.99,90,281.335,281.335,5.2,216.505,Clouds,overcast clouds,92
1425444523,284.42,1020.78,91,284.42,284.42,5.81,223.502,Rain,light rain,92
1425448137,277.87,1015,86,277.15,279.15,4.6,210,Mist,mist,90
1425451723,279.15,1014,87,279.15,279.15,5.7,190,Mist,mist,90
1425455340,279.38,1013,87,279.15,280.15,3.6,200,Mist,mist,90
1425458965,280.66,1012,93,280.15,281.15,5.1,200,Clouds,overcast clouds,90
1425462552,281.4,1012,87,281.15,282.15,6.7,220,Mist,mist,90
1425466150,282.13,1012,93,281.15,283.15,5.1,220,Mist,mist,90
1425469749,283.64,1013,87,282.15,284.15,4.6,230,Clouds,overcast clouds,90
1425473304,284.64,1013,87,284.15,285.15,4.1,230,Rain,light rain,90
1425476958,283.9,1013,87,281.15,285.15,5.1,210,Mist,mist,90
1425484123,285.16,1014,87,284.15,286.15,3.6,220,Mist,mist,90
1425487750,285.9,1014,87,285.15,286.15,2.1,210,Mist,mist,90
1425491444,286.13,1014,87,285.15,287.15,1.5,220,Clouds,overcast clouds,90
1425498594,288.85,1012,72,286.15,291.15,2.1,170,Clouds,overcast clouds,90
1425502140,289.6,1012,72,287.15,292.15,1.5,200,Clouds,overcast clouds,90
1425505777,289.88,1012,67,287.15,292.15,1.5,310,Clouds,overcast clouds,90
1425512984,287.37,1012,82,285.15,289.15,4.1,360,Clouds,overcast clouds,90
1425516530,286.62,1012,87,285.15,288.15,3.6,40,Clouds,overcast clouds,90
1425520118,285.87,1012,87,284.15,287.15,1.5,20,Rain,light rain,90
1425523748,285.67,1012,87,284.15,287.15,1.5,360,Rain,light rain,90
1425530919,285.15,1014,93,284.15,286.15,3.46,29.5144,Rain,light rain,90
1425534496,284.89,1013,100,284.15,286.15,2.1,0,Rain,light rain,90
1425538108,285.14,1013,87,284.15,286.15,2.6,10,Rain,light rain,90
1425541744,282.87,1013,87,280.37,285.15,5.1,20,Rain,moderate rain,90
1425545402,281.22,1013,87,279.26,284.15,6.2,40,Rain,moderate rain,90
1425549031,279.69,1016,93,277.15,282.15,4.1,10,Rain,moderate rain,90
1425556193,277.01,1017,93,276.15,278.15,3.6,360,Rain,light rain,90
1425588614,272.99,1021,87,272.15,274.15,5.1,10,Snow,light snow,90
1425603006,270.73,1026,79,269.82,272.15,7.7,360,Snow,light snow,90
1425606613,270.15,1028,86,269.82,271.15,2.6,0,Snow,light snow,90
1425617425,269.76,1030,68,269.15,271.15,6.7,360,Clouds,overcast clouds,90
1425628185,266.62,1031,73,265.93,268.15,4.6,360,Clouds,few clouds,20
1425635377,265.49,1032,62,264.26,267.15,5.1,360,Clear,sky is clear,1
1425646163,264.55,1034,52,263.15,266.15,7.2,350,Clouds,few clouds,20
1425685871,270.34,1031,42,269.26,271.15,1.5,10,Clouds,few clouds,20
1425710980,265.36,1030,73,264.26,267.15,1.37,174.501,Clear,sky is clear,1
1425718258,264.91,1029,79,263.71,266.15,1.87,205.001,Clear,sky is clear,1
1425736191,271.31,1029,63,269.15,273.15,3.6,220,Clear,sky is clear,1
1425764558,285.37,1023,28,284.15,287.15,6.7,250,Rain,light rain,1
1425775751,279.26,1023,45,274.82,281.15,4.1,200,Clear,sky is clear,1
1425778907,280.04,1023,48,278.71,281.15,4.6,200,Clear,sky is clear,1
1425797383,279.24,1021,45,277.59,280.15,5.7,210,Clear,sky is clear,1
1425804553,277.77,1021,52,274.26,279.26,4.6,220,Clear,sky is clear,1
1425822667,281.26,1022,42,279.26,284.15,5.7,250,Clouds,broken clouds,75
1425851406,291.11,1020,25,290.93,291.15,5.1,260,Clouds,broken clouds,75
1425865845,280.98,1022,37,278.15,285.15,2.1,200,Clouds,scattered clouds,40
1425883775,278.35,1021,70,277.04,279.26,1.16,225.507,Clouds,overcast clouds,90
1425890958,279.1,1021,70,278.15,280.15,1.1,212.5,Clear,sky is clear,1
1425901828,279.01,1021,65,277.59,280.15,1.06,190.501,Clouds,overcast clouds,90
